pl_name,hostname,default_flag,pl_bmassprov,pl_controv_flag,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_logg,st_loggerr1,st_loggerr2,st_logglim
WASP-119 b,WASP-119,1,Mass,0,15.693,2.242,-2.242,0,390.9309,25.4264,-25.4264,0,2.49979,1e-05,-1e-05,0,1600.0,80.0,-80.0,0,5650.0,100.0,-100.0,0,1.2,0.1,-0.1,0,1.02,0.06,-0.06,0,4.26,0.08,-0.08,0
WASP-123 b,WASP-123,1,Mass,0,14.773,0.729,-0.729,0,285.72917,11.44188,-11.44188,0,2.9776412,2.3e-06,-2.3e-06,0,1520.0,50.0,-50.0,0,5740.0,130.0,-130.0,0,1.28,0.05,-0.05,0,1.17,0.06,-0.06,0,4.29,0.03,-0.03,0
HD 136352 c,HD 136352,1,Mass,0,2.916,0.075,-0.073,0,11.24,0.65,-0.63,0,27.59221,0.00011,-0.00011,0,677.0,11.0,-11.0,0,5664.0,61.0,-61.0,0,1.06,0.02,-0.02,0,0.87,0.04,-0.04,0,4.39,0.11,-0.11,0
HAT-P-36 b,HAT-P-36,1,Mass,0,14.314,0.224,-0.224,0,587.41341,27.65121,-27.65121,0,1.32734683,4.8e-07,-4.8e-07,0,1780.97,18.8,-18.8,0,5620.0,40.0,-40.0,0,1.04,0.01,-0.01,0,1.03,0.03,-0.03,0,,,,0
OGLE-TR-113 b,OGLE-TR-113,0,Mass,0,12.218,1.121,-1.121,0,343.2564,88.9924,-88.9924,0,1.4324758,4.6e-06,-4.6e-06,0,,,,0,4800.0,150.0,-150.0,0,0.78,0.06,-0.06,0,0.79,0.06,-0.06,0,4.5,0.5,-0.8,0
OGLE-TR-56 b,OGLE-TR-56,0,Mass,0,14.572,1.681,-1.681,0,286.047,95.349,-95.349,0,1.2119,1e-05,-1e-05,0,,,,0,5900.0,,,0,1.1,0.1,-0.1,0,1.04,0.05,-0.05,0,,,,0
WASP-14 b,WASP-14,0,Mass,0,13.686,0.46,-0.46,0,2466.3608,149.3801,-149.3801,0,2.24376524,4.4e-07,-4.4e-07,0,,,,0,6500.0,,,0,,,,0,,,,0,4.5,,,0
WASP-14 b,WASP-14,0,Mass,0,13.899,1.3,-1.155,0,2412.3297,76.2792,-73.1009,0,2.2437655,1e-06,-1e-06,0,1872.0,29.0,-29.0,0,6475.0,100.0,-100.0,0,1.32,0.1,-0.07,0,1.3,0.06,-0.06,0,4.31,0.06,-0.05,0
WASP-15 b,WASP-15,1,Mass,0,15.805,4.035,-4.035,0,171.6282,92.1707,-92.1707,0,3.7521,1e-05,-1e-05,0,,,,0,6300.0,100.0,-100.0,0,1.48,0.38,-0.38,0,1.18,0.93,-0.93,0,4.35,0.15,-0.15,0
WASP-16 b,WASP-16,1,Mass,0,13.675,1.121,-1.121,0,394.1092,79.4575,-79.4575,0,3.1186,1.4e-05,-1.4e-05,0,,,,0,5700.0,150.0,-150.0,0,1.14,0.09,-0.09,0,1.78,0.54,-0.54,0,4.49,0.04,-0.04,0
WASP-17 b,WASP-17,0,Mass,0,22.317,0.908,-0.908,0,162.72896,11.75971,-11.75971,0,3.7354845,1.9e-06,-1.9e-06,0,,,,0,6650.0,80.0,-80.0,0,1.57,0.06,-0.06,0,1.31,0.03,-0.03,0,,,,0
WASP-19 b,WASP-19,0,Mass,0,15.603,0.448,-0.448,0,339.76027,12.07754,-11.75971,0,0.78883899,4e-08,-4e-08,0,2520.0,,,0,5568.0,71.0,-71.0,0,1.0,0.02,-0.02,0,0.9,0.04,-0.04,0,4.45,0.05,-0.05,0
WASP-2 b,WASP-2,0,Mass,0,12.005,0.897,-0.93,0,290.802,28.603,-29.557,0,2.152226,,,0,1304.0,54.0,-54.0,0,5200.0,200.0,-200.0,0,0.84,0.06,-0.07,0,0.89,0.12,-0.12,0,4.54,0.04,-0.05,0
WASP-34 b,WASP-34,0,Mass,0,13.675,1.233,-0.897,0,185.29489,9.5349,-9.85273,0,4.3176782,4.5e-06,-4.5e-06,0,,,,0,5700.0,100.0,-100.0,0,0.93,0.12,-0.12,0,1.01,0.07,-0.07,0,,,,0
WASP-4 b,WASP-4,0,Mass,0,15.031,0.258,-0.325,0,397.2875,15.8915,-16.20933,0,1.3382299,2.3e-06,-2.1e-06,0,,,,0,5500.0,100.0,-100.0,0,0.9,0.02,-0.02,0,0.93,0.05,-0.05,0,4.5,0.2,-0.2,0
WASP-23 b,WASP-23,0,Mass,0,10.783,0.527,-0.628,0,279.37257,30.19385,-31.783,0,2.94443,1.1e-06,-1.1e-06,0,,,,0,5150.0,100.0,-100.0,0,0.77,0.03,-0.05,0,0.78,0.13,-0.12,0,,,,0
WASP-61 b,WASP-61,0,Mass,0,13.899,0.336,-0.336,0,651.5515,57.2094,-54.0311,0,3.8559,3e-06,-3e-06,0,,,,0,6250.0,150.0,-150.0,0,1.36,0.03,-0.03,0,1.22,0.07,-0.07,0,,,,0
WASP-63 b,WASP-63,1,Mass,0,15.805,1.569,-1.569,0,117.5971,28.6047,-28.6047,0,4.37808,6e-06,-6e-06,0,,,,0,5550.0,100.0,-100.0,0,1.86,0.19,-0.19,0,1.28,0.42,-0.42,0,4.01,0.03,-0.03,0
HIP 97166 b,HIP 97166,1,Mass,0,2.74,0.13,-0.13,0,20.0,1.5,-1.5,0,10.28891,4e-05,-4e-05,0,757.0,25.0,-25.0,0,5198.0,100.0,-100.0,0,0.84,0.04,-0.04,0,0.9,0.05,-0.05,0,4.41,0.1,-0.1,0
TOI-2669 b,TOI-2669,1,Mass,0,19.728,1.793,-1.793,0,193.87533,60.3874,-60.3874,0,6.2034,0.0001,-0.0001,0,,,,0,4800.0,100.0,-100.0,0,4.1,0.04,-0.04,0,1.19,0.16,-0.16,0,3.29,0.07,-0.07,0
TOI-1696 b,TOI-1696,1,Mass,0,3.09,0.11,-0.11,0,48.8,,,1,2.500311,4e-06,-4e-06,0,489.0,13.0,-13.0,0,3185.0,76.0,-76.0,0,0.28,0.01,-0.01,0,0.26,0.01,-0.01,0,4.96,0.03,-0.03,0
KELT-3 b,KELT-3,1,Mass,0,17.486,1.233,-1.233,0,616.5902,104.8839,-104.8839,0,2.70339,1e-05,-1e-05,0,,,,0,6304.0,49.0,-49.0,0,1.7,0.12,-0.12,0,1.96,0.5,-0.5,0,4.2,0.03,-0.03,0
WASP-65 b,WASP-65,1,Mass,0,12.464,0.661,-0.661,0,492.62,50.85,-50.85,0,2.3114243,1.5e-06,-1.5e-06,0,1480.0,10.0,-10.0,0,5600.0,100.0,-100.0,0,1.01,0.05,-0.05,0,0.93,0.14,-0.14,0,4.4,0.02,-0.02,0
WASP-103 b,WASP-103,0,Mass,0,17.127,0.818,-0.527,0,462.44265,28.6047,-28.92253,0,0.9255456,1.3e-06,-1.3e-06,0,,,,0,6110.0,160.0,-160.0,0,1.44,0.05,-0.03,0,1.22,0.04,-0.04,0,,,,0
WASP-101 b,WASP-101,1,Mass,0,16.029,1.009,-1.009,0,162.0933,25.4264,-25.4264,0,3.58572,4e-06,-4e-06,0,,,,0,6380.0,120.0,-120.0,0,1.31,0.08,-0.08,0,1.41,0.3,-0.3,0,4.31,0.08,-0.08,0
WASP-104 b,WASP-104,1,Mass,0,12.745,0.415,-0.415,0,404.263,14.937,-14.937,0,1.7554137,1.8e-06,-3.6e-06,0,1516.0,39.0,-39.0,0,5475.0,127.0,-127.0,0,0.96,0.03,-0.03,0,1.08,0.05,-0.05,0,4.5,0.02,-0.02,0
HATS-14 b,HATS-14,1,Mass,0,11.646,0.359,-0.247,0,340.39593,22.2481,-22.2481,0,2.7667641,2.7e-06,-2.7e-06,0,1276.0,20.0,-20.0,0,5346.0,60.0,-60.0,0,0.93,0.02,-0.01,0,0.97,0.02,-0.02,0,4.48,0.02,-0.02,0
KELT-15 b,KELT-15,0,Mass,0,16.175,1.233,-0.639,0,289.2253,66.7443,-69.9226,0,3.329441,1.6e-05,-1.6e-05,0,1642.0,45.0,-25.0,0,6003.0,56.0,-52.0,0,1.48,0.09,-0.04,0,1.18,0.05,-0.05,0,4.17,0.02,-0.04,0
HATS-16 b,HATS-16,1,Mass,0,14.572,1.681,-1.681,0,1039.3041,60.3877,-60.3877,0,2.686502,1.1e-05,-1.1e-05,0,1592.0,61.0,-82.0,0,5738.0,79.0,-79.0,0,1.24,0.1,-0.13,0,0.97,0.04,-0.04,0,4.24,0.08,-0.08,0
HATS-47 b,HATS-47,1,Mass,0,12.52,0.157,-0.157,0,117.27927,9.85273,-6.67443,0,3.9228038,2.2e-06,-2.2e-06,0,852.9,4.7,-4.7,0,4512.0,19.0,-19.0,0,0.66,0.01,-0.01,0,0.67,0.02,-0.01,0,4.63,0.01,-0.01,0
HATS-71 b,HATS-71,1,Mass,0,11.478,0.202,-0.202,0,117.5971,76.2792,-76.2792,0,3.7955202,1e-06,-1e-06,0,586.8,2.3,-2.3,0,3405.0,10.0,-10.0,0,0.48,0.01,-0.01,0,0.49,0.01,-0.01,0,4.77,0.01,-0.01,0
K2-237 b,K2-237,0,Mass,0,18.405,0.56,-0.56,0,392.83788,13.98452,-13.98452,0,2.1805577,5.7e-06,-5.7e-06,0,1838.0,38.0,-38.0,0,6099.0,110.0,-110.0,0,1.38,0.04,-0.04,0,1.23,0.05,-0.05,0,4.27,0.12,-0.12,0
HATS-25 b,HATS-25,1,Mass,0,14.123,1.121,-1.121,0,194.82979,13.34886,-13.34886,0,4.2986432,4.5e-06,-4.5e-06,0,1277.0,42.0,-42.0,0,5715.0,73.0,-73.0,0,1.11,0.07,-0.07,0,0.99,0.04,-0.04,0,4.35,0.05,-0.05,0
WASP-117 b,WASP-117,0,Mass,0,11.444,0.852,-0.729,0,87.75286,3.14652,-3.05117,0,10.02165,0.00055,-0.00055,0,,,,0,6040.0,90.0,-90.0,0,1.17,0.07,-0.06,0,1.13,0.03,-0.03,0,,,,0
WASP-106 b,WASP-106,1,Mass,0,11.433,3.363,-3.363,0,514.8846,298.7602,-298.7602,0,9.28971,1e-05,-1e-05,0,,,,0,6055.0,136.0,-136.0,0,1.31,0.38,-0.38,0,0.93,0.8,-0.8,0,4.23,0.02,-0.02,0
WASP-124 b,WASP-124,1,Mass,0,13.899,0.336,-0.336,0,190.698,22.2481,-22.2481,0,3.37265,1e-06,-1e-06,0,1400.0,30.0,-30.0,0,6050.0,100.0,-100.0,0,1.02,0.02,-0.02,0,1.07,0.05,-0.05,0,4.44,0.02,-0.02,0
HATS-27 b,HATS-27,1,Mass,0,16.814,2.242,-1.233,0,168.4499,41.3179,-41.3179,0,4.637038,1.4e-05,-1.4e-05,0,1659.0,66.0,-46.0,0,6438.0,64.0,-64.0,0,1.74,0.17,-0.1,0,1.42,0.05,-0.05,0,4.11,0.05,-0.05,0
HATS-43 b,HATS-43,1,Mass,0,13.227,0.56,-0.56,0,82.95363,17.16282,-17.16282,0,4.3888497,5.9e-06,-5.9e-06,0,1003.0,27.0,-27.0,0,5099.0,61.0,-61.0,0,0.81,0.03,-0.03,0,0.84,0.02,-0.02,0,4.54,0.04,-0.04,0
WASP-165 b,WASP-165,1,Mass,0,14.123,2.13,-1.906,0,209.13214,30.82951,-29.24036,0,3.465509,2.3e-05,-2.3e-05,0,1624.0,93.0,-89.0,0,5599.0,150.0,-150.0,0,1.75,0.18,-0.18,0,1.25,0.07,-0.07,0,,,,0
WASP-7 b,WASP-7,0,Mass,0,15.278,1.042,-1.042,0,344.20989,29.55819,-27.96904,0,4.9546416,3.5e-06,-3.5e-06,0,,,,0,6400.0,100.0,-100.0,0,1.47,0.09,-0.09,0,1.28,0.06,-0.06,0,,,,0
HAT-P-22 b,HAT-P-22,1,Mass,0,12.89,2.13,-2.13,0,785.0401,101.7056,-101.7056,0,3.21222,9e-06,-9e-06,0,,,,0,5302.0,80.0,-80.0,0,1.11,0.05,-0.05,0,1.13,0.22,-0.22,0,4.36,0.04,-0.04,0
55 Cnc f,55 Cnc,0,Mass,0,,,,0,44.812,3.814,-3.814,0,262.0,0.51,-0.51,0,,,,0,,,,0,,,,0,0.95,,,0,,,,0
OGLE-TR-56 b,OGLE-TR-56,0,Mass,0,15.446,1.009,-1.009,0,441.765,57.207,-57.207,0,1.21191096,6.5e-07,-6.5e-07,0,,,,0,,,,0,1.36,0.09,,0,1.23,0.08,,0,,,,0
XO-1 b,XO-1,0,Mass,0,13.518,0.527,-0.471,0,291.76794,25.74423,-24.79074,0,3.941534,,,0,1196.0,23.0,-19.0,0,,,,0,,,,0,,,,0,,,,0
XO-1 b,XO-1,0,Mass,0,13.518,0.46,-0.46,0,293.67492,24.47291,-24.47291,0,3.9415128,2.8e-06,-2.8e-06,0,1210.0,16.0,-16.0,0,5750.0,50.0,-50.0,0,0.94,0.02,-0.02,0,1.04,0.05,-0.05,0,4.51,0.02,-0.02,0
HATS-45 b,HATS-45,1,Mass,0,14.415,1.042,-1.042,0,222.481,47.6745,-47.6745,0,4.1876244,5.6e-06,-5.6e-06,0,1518.0,45.0,-45.0,0,6450.0,110.0,-110.0,0,1.31,0.06,-0.06,0,1.27,0.05,-0.05,0,4.3,0.04,-0.04,0
WASP-171 b,WASP-171,1,Mass,0,10.985,0.785,-0.448,0,344.52772,29.87602,-29.87602,0,3.8186244,3.8e-06,-3.8e-06,0,1642.0,51.0,-35.0,0,5965.0,100.0,-100.0,0,1.64,0.09,-0.05,0,1.17,0.06,-0.06,0,4.08,0.02,-0.05,0
TOI-4137 b,TOI-4137,1,Mass,0,13.574,0.448,-0.437,0,457.67291,54.03083,-47.67426,0,3.8016122,6.5e-06,-6.5e-06,0,1570.0,25.0,-24.0,0,6202.0,94.0,-90.0,0,1.44,0.04,-0.04,0,1.31,0.07,-0.07,0,4.24,0.03,-0.03,0
LP 890-9 b,LP 890-9,1,Mass,0,1.32,0.053,-0.027,0,13.2,,,1,2.7299025,3.4e-06,-4e-06,0,396.0,3.0,-3.0,0,2850.0,75.0,-75.0,0,0.16,0.01,-0.01,0,0.12,0.0,-0.0,0,5.13,0.05,-0.05,0
TOI-4582 b,TOI-4582,1,Mass,0,10.536,1.009,-1.345,0,168.44906,15.89142,-15.89142,0,31.034,0.001,-0.001,0,,,,0,5190.0,100.0,-100.0,0,2.5,0.1,-0.1,0,1.34,0.06,-0.06,0,3.77,0.04,-0.04,0
WASP-151 b,WASP-151,0,Mass,0,12.666,0.336,-0.336,0,98.5273,12.7132,-9.5349,0,4.533471,4e-06,-4e-06,0,1290.0,20.0,-10.0,0,5871.0,57.0,-57.0,0,1.14,0.03,-0.03,0,1.08,0.08,-0.08,0,4.35,0.02,-0.03,0
HAT-P-70 b,HAT-P-70,1,Mass,0,20.961,1.681,-1.121,0,2154.8874,,,0,2.74432452,7.9e-07,-6.8e-07,0,2562.0,43.0,-52.0,0,8450.0,540.0,-690.0,0,1.86,0.12,-0.09,0,1.89,0.01,-0.01,0,4.18,0.06,-0.06,0
TOI-3884 b,TOI-3884,1,Mass,0,6.0,0.18,-0.18,0,16.5,3.5,-1.8,0,4.5445697,9.4e-06,-9.4e-06,0,463.0,12.0,-12.0,0,3269.0,70.0,-70.0,0,0.3,0.01,-0.01,0,0.28,0.01,-0.01,0,4.92,0.03,-0.03,0
WASP-11 b,WASP-11,0,Mass,0,11.097,0.247,-0.247,0,169.08556,6.67443,-6.3566,0,3.7224793,7e-07,-7e-07,0,,,,0,4900.0,65.0,-65.0,0,0.77,0.01,-0.01,0,0.81,0.04,-0.04,0,,,,0
TOI-1235 b,TOI-1235,0,Mass,0,1.738,0.087,-0.076,0,6.91,0.75,-0.85,0,3.444729,3.1e-05,-2.8e-05,0,754.0,18.0,-18.0,0,3872.0,70.0,-70.0,0,0.63,0.01,-0.01,0,0.64,0.02,-0.02,0,4.65,0.02,-0.02,0
TOI-3629 b,TOI-3629,1,Mass,0,8.295,0.224,-0.224,0,82.63539,6.35657,-6.35657,0,3.936551,5e-06,-6e-06,0,690.0,20.0,-20.0,0,3870.0,90.0,-90.0,0,0.6,0.02,-0.01,0,0.63,0.02,-0.02,0,4.67,0.05,-0.05,0
TOI-1468 c,TOI-1468,1,Mass,0,2.064,0.044,-0.044,0,6.64,0.67,-0.68,0,15.532482,3.4e-05,-3.3e-05,0,337.5,3.7,-3.4,0,3496.0,25.0,-25.0,0,0.34,0.01,-0.01,0,0.34,0.01,-0.01,0,5.0,0.11,-0.11,0
TOI-2567 b,TOI-2567,1,Mass,0,10.929,0.347,-0.325,0,63.88351,10.80617,-9.85268,0,5.983944,1.3e-05,-1.3e-05,0,1352.0,18.0,-19.0,0,5611.0,62.0,-65.0,0,1.69,0.04,-0.04,0,1.13,0.13,-0.06,0,4.04,0.04,-0.04,0
TOI-1899 b,TOI-1899,1,Mass,0,12.89,0.448,-0.56,0,209.7678,22.2481,-22.2481,0,29.02,0.36,-0.23,0,362.0,7.0,-7.0,0,3841.0,54.0,-45.0,0,0.61,0.02,-0.02,0,0.63,0.03,-0.03,0,4.67,0.03,-0.02,0
TOI-1468 b,TOI-1468,1,Mass,0,1.28,0.038,-0.039,0,3.21,0.24,-0.24,0,1.8805136,2.4e-06,-2.6e-06,0,682.2,7.4,-6.9,0,3496.0,25.0,-25.0,0,0.34,0.01,-0.01,0,0.34,0.01,-0.01,0,5.0,0.11,-0.11,0
TOI-2236 b,TOI-2236,1,Mass,0,14.37,0.359,-0.347,0,502.16888,127.13136,-123.95308,0,3.5315902,2.6e-06,-2.6e-06,0,1688.0,19.0,-21.0,0,6248.0,72.0,-77.0,0,1.57,0.03,-0.03,0,1.34,0.07,-0.07,0,4.17,0.02,-0.02,0
TOI-3331 A b,TOI-3331 A,1,Mass,0,12.98,0.482,-0.482,0,721.47048,50.85255,-50.85255,0,2.0180231,4.3e-06,-4.4e-06,0,1488.0,31.0,-29.0,0,5609.0,92.0,-87.0,0,0.95,0.03,-0.03,0,1.02,0.05,-0.05,0,4.49,0.02,-0.02,0
K2-29 b,K2-29,0,Mass,0,11.209,0.796,-0.751,0,194.82979,8.58141,-8.26358,0,3.2589263,1.5e-06,-1.5e-06,0,1076.0,31.0,-30.0,0,5222.0,40.0,-40.0,0,0.75,0.04,-0.04,0,0.86,0.04,-0.04,0,4.63,0.05,-0.05,0
HAT-P-4 b,HAT-P-4,0,Mass,0,,,,0,203.09337,13.66669,-13.34886,0,,,,0,,,,0,,,,0,,,,0,1.26,0.1,-0.1,0,,,,0
HAT-P-4 b,HAT-P-4,1,Mass,0,14.28,0.549,-0.673,0,213.255,10.488,-13.984,0,3.056536,,,0,1686.0,30.0,-26.0,0,5860.0,80.0,,0,,,,0,,,,0,,,,0
CoRoT-2 b,CoRoT-2,0,Mass,0,16.477,0.359,-0.359,0,1150.5446,50.8528,-50.8528,0,1.7429935,1e-06,-1e-06,0,1548.0,22.0,-22.0,0,5696.0,70.0,-70.0,0,0.91,0.02,-0.02,0,1.02,0.05,-0.05,0,4.53,0.02,-0.02,0
WASP-2 b,WASP-2,0,Mass,0,10.705,3.419,-3.419,0,279.68,25.43,-25.43,0,2.152226,4e-06,-4e-06,0,,,,0,5200.0,200.0,-200.0,0,0.78,0.06,-0.06,0,0.79,0.15,-0.04,0,4.3,0.3,-0.3,0
CoRoT-1 b,CoRoT-1,0,Mass,0,19.223,0.336,-0.336,0,390.9309,31.783,-31.783,0,1.5089682,5e-07,-5e-07,0,,,,0,6298.0,66.0,-66.0,0,1.23,0.02,-0.02,0,1.22,0.03,-0.03,0,,,,0
HAT-P-3 b,HAT-P-3,1,Mass,0,10.536,0.785,-0.785,0,206.5895,34.9613,-34.9613,0,2.8997,5.4e-05,-5.4e-05,0,,,,0,5185.0,80.0,-80.0,0,0.87,0.06,-0.06,0,1.06,0.28,-0.28,0,4.56,0.03,-0.03,0
WASP-4 b,WASP-4,0,Mass,0,15.368,0.426,-0.392,0,409.68287,31.14734,-23.20159,0,1.3382315,6.1e-07,-6.1e-07,0,1662.0,46.0,-46.0,0,5500.0,100.0,-100.0,0,0.91,0.02,-0.02,0,0.94,0.07,-0.07,0,4.49,0.01,-0.01,0
WASP-5 b,WASP-5,0,Mass,0,12.218,1.054,-0.65,0,502.15,41.32,-25.43,0,1.6284296,4.8e-06,-3.7e-06,0,1753.0,66.0,-56.0,0,5880.0,150.0,-150.0,0,1.03,0.07,-0.04,0,0.97,0.1,-0.08,0,4.4,0.04,-0.05,0
WASP-5 b,WASP-5,1,Mass,0,12.184,0.762,-0.796,0,502.15,41.32,-31.78,0,1.6284279,2.2e-06,-4.9e-06,0,1706.0,52.0,-48.0,0,5700.0,100.0,-100.0,0,1.03,0.06,-0.07,0,0.96,0.13,-0.09,0,4.39,0.04,-0.04,0
WASP-6 b,WASP-6,1,Mass,0,11.545,1.121,-1.121,0,117.5971,25.4264,-25.4264,0,3.36101,2.8e-06,-2.8e-06,0,,,,0,5450.0,100.0,-100.0,0,0.73,0.07,-0.07,0,0.55,0.17,-0.17,0,4.6,0.2,-0.2,0
WASP-6 b,WASP-6,0,Mass,0,13.787,0.392,-0.392,0,154.14755,8.58141,-8.58141,0,3.36100208,3.1e-07,-3.1e-07,0,1184.0,16.0,-16.0,0,5375.0,65.0,-65.0,0,0.86,0.02,-0.02,0,0.84,0.06,-0.06,0,4.49,0.02,-0.02,0
WASP-8 b,WASP-8,0,Mass,0,11.2,,,0,699.2,,,0,8.2,,,0,950.0,,,0,5600.0,,,0,,,,0,,,,0,,,,0
WASP-12 b,WASP-12,0,Mass,0,20.1,1.0,-1.0,0,448.0,32.0,-312.0,0,1.091423,3e-06,-3e-06,0,,,,0,6300.0,200.0,,0,1.57,0.07,,0,1.35,0.14,,0,,,,0
WASP-12 b,WASP-12,0,Mass,0,20.456,1.054,-1.054,0,454.4969,44.4962,-44.4962,0,1.0914222,1.1e-06,-1.1e-06,0,2523.0,45.0,-45.0,0,6250.0,100.0,-100.0,0,1.62,0.08,-0.08,0,1.38,0.19,-0.19,0,4.16,0.02,-0.02,0
WASP-10 b,WASP-10,0,Mass,0,14.348,0.863,-1.02,0,940.7768,69.9226,-54.0311,0,3.0927636,9.4e-06,-2.1e-05,0,,,,0,4675.0,100.0,-100.0,0,0.78,0.04,-0.04,0,0.7,0.07,-0.08,0,4.4,0.2,-0.2,0
XO-4 b,XO-4,0,Mass,0,,,,0,495.49697,16.52716,-15.25584,0,,,,0,,,,0,,,,0,,,,0,1.32,0.02,-0.02,0,,,,0
WASP-12 b,WASP-12,0,Mass,0,,,,0,441.7837,41.3179,-41.3179,0,,,,0,,,,0,,,,0,,,,0,1.38,0.19,-0.19,0,,,,0
WASP-12 b,WASP-12,0,Mass,0,19.392,,,0,444.962,,,0,1.09,,,0,2510.0,,,0,6154.0,105.98,-105.39,0,1.75,0.07,-0.09,0,1.17,0.18,-0.14,0,4.02,0.08,-0.08,0
WASP-15 b,WASP-15,0,Mass,0,15.457,0.751,-0.65,0,175.12433,13.03103,-12.07754,0,3.7521,9e-06,-1.1e-05,0,,,,0,6300.0,100.0,-100.0,0,1.44,0.06,-0.06,0,1.18,0.14,-0.12,0,4.35,0.15,-0.15,0
WASP-15 b,WASP-15,0,Mass,0,15.782,0.516,-0.516,0,188.15536,6.03877,-6.03877,0,3.75209748,8.1e-07,-8.1e-07,0,1676.0,29.0,-29.0,0,6405.0,80.0,-80.0,0,1.52,0.04,-0.04,0,1.3,0.05,-0.05,0,4.19,0.02,-0.02,0
WASP-15 b,WASP-15,0,Mass,0,,,,0,179.89178,14.30235,-14.30235,0,,,,0,,,,0,,,,0,,,,0,1.3,0.05,-0.05,0,,,,0
TOI-3540 A b,TOI-3540 A,1,Mass,0,23.539,,,0,375.03752,44.49598,-44.49598,0,3.119999,7.9e-06,-7.9e-06,0,1498.0,22.0,-22.0,0,5810.0,79.0,-79.0,0,1.23,0.03,-0.03,0,1.08,0.07,-0.07,0,4.29,0.04,-0.04,0
TOI-1288 b,TOI-1288,1,Mass,0,5.24,0.09,-0.09,0,42.0,3.0,-3.0,0,2.699835,4e-06,-3e-06,0,1266.0,27.0,-27.0,0,5225.0,23.0,-27.0,0,1.01,0.01,-0.01,0,0.89,0.04,-0.02,0,4.24,0.09,-0.09,0
NGTS-24 b,NGTS-24,1,Mass,0,13.608,0.65,-0.695,0,165.27077,38.13941,-34.96112,0,3.4678796,7e-06,-7e-06,0,1499.0,41.0,-36.0,0,5820.0,93.0,-8.0,0,1.64,0.03,-0.09,0,1.26,0.05,-0.21,0,4.09,0.05,-0.04,0
XO-5 b,XO-5,0,Mass,0,,,,0,334.03933,10.17056,-10.17056,0,,,,0,,,,0,,,,0,,,,0,0.88,0.03,-0.03,0,,,,0
HAT-P-9 b,HAT-P-9,0,Mass,0,15.69,0.67,-0.67,0,247.9,28.6,-28.6,0,3.92289,4e-05,-4e-05,0,1530.0,40.0,-40.0,0,6350.0,150.0,,0,1.32,0.07,,0,1.28,0.13,,0,,,,0
CoRoT-6 b,CoRoT-6,0,Mass,0,13.283,0.471,-0.471,0,940.7768,108.0622,-108.0622,0,8.886593,4e-06,-4e-06,0,1025.0,16.0,-16.0,0,6090.0,70.0,-70.0,0,1.04,0.03,-0.03,0,1.05,0.06,-0.06,0,4.42,0.02,-0.02,0
CoRoT-6 b,CoRoT-6,1,Mass,0,13.068,0.392,-0.392,0,940.74,108.06,-108.06,0,8.886593,4e-06,-4e-06,0,1017.0,19.0,-19.0,0,6090.0,70.0,-70.0,0,1.02,0.03,-0.03,0,1.05,0.05,-0.05,0,4.43,0.1,-0.1,0
WASP-10 b,WASP-10,1,Mass,0,12.106,0.224,-0.224,0,1001.12,41.32,-34.96,0,3.0927616,1.12e-05,-1.12e-05,0,1370.0,50.0,-50.0,0,4675.0,100.0,,0,0.7,0.01,,0,0.75,0.04,,0,,,,0
XO-2 N b,XO-2 N,0,Mass,0,11.422,0.347,-0.347,0,189.10885,6.99226,-6.67443,0,2.61585922,2.8e-07,-2.8e-07,0,,,,0,5332.0,57.0,-57.0,0,1.0,0.03,-0.03,0,0.96,0.05,-0.05,0,,,,0
55 Cnc e,55 Cnc,0,Mass,0,1.897,0.044,-0.046,0,7.74,0.37,-0.3,0,0.737,,,0,,,,0,5172.0,18.0,-18.0,0,0.95,0.02,-0.02,0,0.87,0.05,-0.04,0,4.43,0.02,-0.02,0
55 Cnc e,55 Cnc,1,Mass,0,1.875,0.029,-0.029,0,7.99,0.32,-0.33,0,0.7365474,1.3e-06,-1.4e-06,0,,,,0,5172.0,18.0,-18.0,0,0.94,0.01,-0.01,0,0.91,0.01,-0.01,0,4.43,0.02,-0.02,0
HD 136352 c,HD 136352,0,Mass,0,2.608,0.078,-0.077,0,11.29,0.73,-0.69,0,27.5909,0.0028,-0.0031,0,682.0,14.0,-13.0,0,5850.0,100.0,-100.0,0,1.01,0.02,-0.02,0,0.91,0.06,-0.05,0,4.38,0.03,-0.03,0
HD 136352 b,HD 136352,0,Mass,0,1.482,0.058,-0.056,0,4.62,0.45,-0.44,0,11.57779,0.00091,-0.0011,0,911.0,18.0,-18.0,0,5850.0,100.0,-100.0,0,1.01,0.02,-0.02,0,0.91,0.06,-0.05,0,4.38,0.03,-0.03,0
WASP-78 b,WASP-78,0,Mass,0,23.091,1.121,-1.121,0,273.3338,25.4264,-25.4264,0,2.175173,3e-06,-3e-06,0,2469.7,53.8,-55.9,0,6100.0,150.0,-150.0,0,2.35,0.1,-0.09,0,1.39,0.09,-0.08,0,3.84,0.02,-0.02,0
